trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,continuous_pickup,continuous_drop_off
83,06:37:07,06:37:07,node/7098833738,11,,,,,0,,
83,06:42:33,06:42:33,node/7037183515,12,,,,,0,,
83,06:45:23,06:45:23,node/7037183518,13,,,,,0,,
83,06:48:22,06:48:22,node/7037183519,14,,,,,0,,
83,06:53:42,06:53:42,node/7049921444,15,,,,,0,,
83,06:56:47,06:56:47,node/7037183554,16,,,,,0,,
83,07:00:10,07:00:10,node/7037183559,17,,,,,0,,
83,07:04:00,07:04:00,node/11412470836,18,,,,,1,,
84,06:00:00,06:00:00,node/11034280236,1,,,,,1,,
84,06:06:03,06:06:03,node/7041052954,2,,,,,0,,
84,06:09:49,06:09:49,node/11035914869,3,,,,,0,,
84,06:15:13,06:15:13,node/7084932740,4,,,,,0,,
84,06:17:48,06:17:48,node/7078406227,5,,,,,0,,
84,06:22:17,06:22:17,node/7041071395,6,,,,,0,,
84,06:24:41,06:24:41,node/7041071397,7,,,,,0,,
84,06:27:16,06:27:16,node/7041071399,8,,,,,0,,
84,06:32:58,06:32:58,node/7075129253,9,,,,,0,,
84,06:39:41,06:39:41,node/7074541084,10,,,,,0,,
84,06:45:21,06:45:21,node/7041071429,11,,,,,0,,
84,06:46:00,06:46:00,node/11412523438,12,,,,,1,,
85,06:00:00,06:00:00,node/11380367570,1,,,,,1,,
85,06:03:30,06:03:30,node/10672961244,2,,,,,0,,
85,06:08:53,06:08:53,node/11405450808,3,,,,,0,,
85,06:10:00,06:10:00,node/7084932745,4,,,,,0,,
85,06:12:10,06:12:10,node/7112215078,5,,,,,0,,
85,06:15:03,06:15:03,node/7078406239,6,,,,,0,,
85,06:19:58,06:19:58,node/7078406238,7,,,,,0,,
85,06:22:41,06:22:41,node/7074504388,8,,,,,0,,
85,06:23:30,06:23:30,node/11034280234,9,,,,,0,,
85,06:26:02,06:26:02,node/7074353066,10,,,,,0,,
85,06:30:00,06:30:00,node/11034280233,11,,,,,1,,
86,06:00:00,06:00:00,node/11412604066,1,,,,,1,,
86,06:04:22,06:04:22,node/11412604064,2,,,,,0,,
86,06:10:59,06:10:59,node/7041052939,3,,,,,0,,
86,06:15:06,06:15:06,node/7041052944,4,,,,,0,,
86,06:20:42,06:20:42,node/11400026865,5,,,,,0,,
86,06:23:31,06:23:31,node/7074374411,6,,,,,0,,
86,06:31:59,06:31:59,node/11035914860,7,,,,,0,,
86,06:38:12,06:38:12,node/11412604062,8,,,,,0,,
86,06:41:18,06:41:18,node/7041052914,9,,,,,0,,
86,06:43:17,06:43:17,node/7041052915,10,,,,,0,,
86,06:44:08,06:44:08,node/11405387337,11,,,,,0,,
86,06:46:38,06:46:38,node/7041052918,12,,,,,0,,
86,06:52:22,06:52:22,node/11412604060,13,,,,,0,,
86,06:55:00,06:55:00,node/11409547051,14,,,,,1,,
87,06:00:00,06:00:00,node/11409547052,1,,,,,1,,
87,06:10:25,06:10:25,node/11037149942,2,,,,,0,,
87,06:13:23,06:13:23,node/7041052917,3,,,,,0,,
87,06:14:37,06:14:37,node/11412604058,4,,,,,0,,
87,06:17:05,06:17:05,node/11412604057,5,,,,,0,,
87,06:28:51,06:28:51,node/11035914859,6,,,,,0,,
87,06:41:29,06:41:29,node/11412604056,7,,,,,0,,
87,06:49:40,06:49:40,node/7041052945,8,,,,,0,,
87,06:54:48,06:54:48,node/7041052940,9,,,,,0,,
87,07:03:00,07:03:00,node/11412604063,10,,,,,0,,
87,07:08:00,07:08:00,node/7103202615,11,,,,,1,,
88,06:00:00,06:00:00,node/11401627124,1,,,,,1,,
88,06:02:26,06:02:26,node/7041071414,2,,,,,0,,
88,06:05:08,06:05:08,node/7041071362,3,,,,,0,,
88,06:11:38,06:11:38,node/7041071468,4,,,,,0,,
88,06:15:17,06:15:17,node/7041071473,5,,,,,0,,
88,06:17:20,06:17:20,node/7110438116,6,,,,,0,,
88,06:19:50,06:19:50,node/7037142428,7,,,,,0,,
88,06:27:13,06:27:13,node/7056754516,8,,,,,0,,
88,06:31:18,06:31:18,node/7037142472,9,,,,,0,,
88,06:35:28,06:35:28,node/7037142477,10,,,,,0,,
88,06:39:21,06:39:21,node/7037183485,11,,,,,0,,
88,06:42:26,06:42:26,node/7037183498,12,,,,,0,,
88,06:48:20,06:48:20,node/7037183507,13,,,,,0,,
88,06:53:15,06:53:15,node/7055598734,14,,,,,0,,
88,06:56:13,06:56:13,node/7037183521,15,,,,,0,,
88,07:03:44,07:03:44,node/7037183562,16,,,,,0,,
88,07:07:54,07:07:54,node/7037183567,17,,,,,0,,
88,07:14:00,07:14:00,node/7037183563,18,,,,,1,,
89,06:00:00,06:00:00,node/7037183563,1,,,,,1,,
89,06:04:43,06:04:43,node/7056754514,2,,,,,0,,
89,06:07:47,06:07:47,node/7037183565,3,,,,,0,,
89,06:17:56,06:17:56,node/7037183523,4,,,,,0,,
89,06:23:50,06:23:50,node/7037183509,5,,,,,0,,
89,06:31:54,06:31:54,node/7037183501,6,,,,,0,,
89,06:34:46,06:34:46,node/7037183499,7,,,,,0,,
89,06:38:13,06:38:13,node/7037183487,8,,,,,0,,
89,06:47:15,06:47:15,node/7037142471,9,,,,,0,,
89,06:51:35,06:51:35,node/7037142470,10,,,,,0,,
89,06:55:28,06:55:28,node/7110438109,11,,,,,0,,
89,06:59:13,06:59:13,node/7110438108,12,,,,,0,,
89,07:01:59,07:01:59,node/7110438107,13,,,,,0,,
89,07:04:13,07:04:13,node/7041071474,14,,,,,0,,
89,07:07:27,07:07:27,node/7041071466,15,,,,,0,,
89,07:09:22,07:09:22,node/7110438105,16,,,,,0,,
89,07:16:00,07:16:00,node/7041071360,17,,,,,0,,
89,07:23:00,07:23:00,node/11401627123,18,,,,,1,,
90,06:00:00,06:00:00,node/11405450802,1,,,,,1,,
90,06:06:45,06:06:45,node/11405450801,2,,,,,0,,
90,06:11:06,06:11:06,node/11405450800,3,,,,,0,,
90,06:15:18,06:15:18,node/11405450799,4,,,,,0,,
90,06:19:42,06:19:42,node/7041071395,5,,,,,0,,
90,06:21:59,06:21:59,node/7041071397,6,,,,,0,,
90,06:29:51,06:29:51,node/7075129253,7,,,,,0,,
90,06:34:29,06:34:29,node/7041071441,8,,,,,0,,
90,06:36:45,06:36:45,node/7041071437,9,,,,,0,,
90,06:39:08,06:39:08,node/7041071390,10,,,,,0,,
90,06:47:04,06:47:04,node/11412809612,11,,,,,0,,
90,06:54:00,06:54:00,node/11400026861,12,,,,,1,,
91,06:00:00,06:00:00,node/11380367569,1,,,,,1,,
91,06:04:16,06:04:16,node/7074921333,2,,,,,0,,
91,06:10:50,06:10:50,node/7077863018,3,,,,,0,,
91,06:13:00,06:13:00,node/7041071391,4,,,,,0,,
91,06:16:38,06:16:38,node/7075129255,5,,,,,0,,
91,06:18:32,06:18:32,node/11405450808,6,,,,,0,,
91,06:22:18,06:22:18,node/7112215078,7,,,,,0,,
91,06:29:15,06:29:15,node/11035662205,8,,,,,0,,
91,06:32:53,06:32:53,node/11405450807,9,,,,,0,,
91,06:36:28,06:36:28,node/11405450806,10,,,,,0,,
91,06:42:00,06:42:00,node/11405450804,11,,,,,1,,
92,06:00:00,06:00:00,node/7022397410,1,,,,,1,,
92,06:03:33,06:03:33,node/7070861697,2,,,,,0,,
92,06:06:33,06:06:33,node/7070861701,3,,,,,0,,
92,06:10:20,06:10:20,node/7070861700,4,,,,,0,,
92,06:13:51,06:13:51,node/7070861704,5,,,,,0,,
92,06:17:47,06:17:47,node/7070861707,6,,,,,0,,
92,06:20:55,06:20:55,node/7076294505,7,,,,,0,,
92,06:25:58,06:25:58,node/5736089088,8,,,,,0,,
92,06:31:00,06:31:00,node/11402646171,9,,,,,1,,
93,06:00:00,06:00:00,node/11412861796,1,,,,,1,,
93,06:06:24,06:06:24,node/7070861710,2,,,,,0,,
93,06:11:32,06:11:32,node/7070861705,3,,,,,0,,
93,06:13:24,06:13:24,node/7070861703,4,,,,,0,,
93,06:17:45,06:17:45,node/7070861699,5,,,,,0,,
93,06:21:07,06:21:07,node/6967281153,6,,,,,0,,
93,06:23:00,06:23:00,node/11412861795,7,,,,,1,,
94,06:00:00,06:00:00,node/7062689859,1,,,,,1,,
94,06:03:02,06:03:02,node/7081034797,2,,,,,0,,
94,06:04:34,06:04:34,node/7062689857,3,,,,,0,,
94,06:07:12,06:07:12,node/7062689855,4,,,,,0,,
94,06:08:56,06:08:56,node/7062689854,5,,,,,0,,
94,06:11:43,06:11:43,node/7062689851,6,,,,,0,,
94,06:18:07,06:18:07,node/7041071462,7,,,,,0,,
94,06:19:42,06:19:42,node/5736089088,8,,,,,0,,
94,06:22:00,06:22:00,node/11402646171,9,,,,,1,,
95,06:00:00,06:00:00,node/11412861796,1,,,,,1,,
95,06:02:31,06:02:31,node/7074707883,2,,,,,0,,
95,06:06:46,06:06:46,node/4832025024,3,,,,,0,,
95,06:08:41,06:08:41,node/7081034799,4,,,,,0,,
95,06:09:48,06:09:48,node/7041071721,5,,,,,0,,
95,06:11:46,06:11:46,node/7062689856,6,,,,,0,,
95,06:12:29,06:12:29,node/7062689858,7,,,,,0,,
95,06:13:20,06:13:20,node/7037142421,8,,,,,0,,
95,06:15:00,06:15:00,node/7037142410,9,,,,,1,,
96,06:00:00,06:00:00,node/7078164251,1,,,,,1,,
96,06:05:24,06:05:24,node/7074561392,2,,,,,0,,
96,06:13:12,06:13:12,node/6967234177,3,,,,,0,,
96,06:16:58,06:16:58,node/7074326525,4,,,,,0,,
96,06:21:22,06:21:22,node/7078164255,5,,,,,0,,
96,06:26:55,06:26:55,node/7047495429,6,,,,,0,,
96,06:35:00,06:35:00,node/7078164250,7,,,,,1,,
97,06:00:00,06:00:00,node/7078164256,1,,,,,1,,
97,06:04:52,06:04:52,node/5248250425,2,,,,,0,,
97,06:08:11,06:08:11,node/7074326526,3,,,,,0,,
97,06:11:01,06:11:01,node/7078164254,4,,,,,0,,
97,06:13:10,06:13:10,node/7041052928,5,,,,,0,,
97,06:21:00,06:21:00,node/7049122266,6,,,,,1,,
98,06:00:00,06:00:00,node/7107789220,1,,,,,1,,
98,06:04:24,06:04:24,node/7041052950,2,,,,,0,,
98,06:09:54,06:09:54,node/7041052945,3,,,,,0,,
98,06:13:56,06:13:56,node/7041052940,4,,,,,0,,
98,06:18:26,06:18:26,node/6967234177,5,,,,,0,,
98,06:21:25,06:21:25,node/7074326525,6,,,,,0,,
98,06:24:53,06:24:53,node/7078164255,7,,,,,0,,
98,06:29:15,06:29:15,node/7047495429,8,,,,,0,,
98,06:31:36,06:31:36,node/7041071348,9,,,,,0,,
98,06:36:00,06:36:00,node/11413149803,10,,,,,1,,
99,06:00:00,06:00:00,node/11413149803,1,,,,,1,,
99,06:07:43,06:07:43,node/5248250425,2,,,,,0,,
99,06:12:23,06:12:23,node/7107670564,3,,,,,0,,
99,06:16:56,06:16:56,node/7078164254,4,,,,,0,,
99,06:20:09,06:20:09,node/7041052928,5,,,,,0,,
99,06:25:17,06:25:17,node/7041052939,6,,,,,0,,
99,06:37:28,06:37:28,node/7074374410,7,,,,,0,,
99,06:42:00,06:42:00,node/7107789218,8,,,,,1,,
100,06:00:00,06:00:00,node/7111821015,1,,,,,1,,
100,06:05:57,06:05:57,node/7041071601,2,,,,,0,,
100,06:09:22,06:09:22,node/7102193983,3,,,,,0,,
100,06:12:42,06:12:42,node/7112123464,4,,,,,0,,
100,06:15:51,06:15:51,node/7112123463,5,,,,,0,,
100,06:21:11,06:21:11,node/6251054285,6,,,,,0,,
100,06:24:40,06:24:40,node/7041071403,7,,,,,0,,
100,06:30:13,06:30:13,node/7112123462,8,,,,,0,,
100,06:36:27,06:36:27,node/7041071450,9,,,,,0,,
100,06:43:01,06:43:01,node/7041071453,10,,,,,0,,
100,06:46:00,06:46:00,node/7041071454,11,,,,,1,,
101,06:00:00,06:00:00,node/7041071455,1,,,,,1,,
101,06:05:21,06:05:21,node/7041071452,2,,,,,0,,
101,06:09:55,06:09:55,node/7041071451,3,,,,,0,,
101,06:14:35,06:14:35,node/7112123460,4,,,,,0,,
101,06:28:11,06:28:11,node/7041071448,5,,,,,0,,
101,06:28:28,06:28:28,node/7041071449,6,,,,,0,,
101,06:33:25,06:33:25,node/7112123459,7,,,,,0,,
101,06:38:01,06:38:01,node/7041071402,8,,,,,0,,
101,06:46:50,06:46:50,node/7112123458,9,,,,,0,,
101,06:51:27,06:51:27,node/7041071609,10,,,,,0,,
101,06:55:37,06:55:37,node/7041071607,11,,,,,0,,
101,07:00:04,07:00:04,node/7112123457,12,,,,,0,,
101,07:05:42,07:05:42,node/7102193972,13,,,,,0,,
101,07:10:17,07:10:17,node/7041071600,14,,,,,0,,
101,07:14:28,07:14:28,node/7084722456,15,,,,,0,,
101,07:20:00,07:20:00,node/7111821015,16,,,,,1,,
102,06:00:00,06:00:00,node/11414255399,1,,,,,1,,
102,06:07:52,06:07:52,node/7098810345,2,,,,,0,,
102,06:13:12,06:13:12,node/11141680788,3,,,,,0,,
102,06:17:18,06:17:18,node/7098810344,4,,,,,0,,
102,06:20:02,06:20:02,node/7098810343,5,,,,,0,,
102,06:26:58,06:26:58,node/7098810342,6,,,,,0,,
102,06:30:15,06:30:15,node/7098810341,7,,,,,0,,
102,06:35:50,06:35:50,node/7098810340,8,,,,,0,,
102,06:37:48,06:37:48,node/11141680787,9,,,,,0,,
102,06:55:07,06:55:07,node/7070861714,10,,,,,0,,
102,07:00:05,07:00:05,node/7037183554,11,,,,,0,,
102,07:05:39,07:05:39,node/7022397418,12,,,,,0,,
102,07:10:04,07:10:04,node/7077785207,13,,,,,0,,
102,07:11:00,07:11:00,node/7037183563,14,,,,,1,,
103,06:00:00,06:00:00,node/7037183563,1,,,,,1,,
103,06:05:16,06:05:16,node/11057053412,2,,,,,0,,
103,06:16:13,06:16:13,node/11414255397,3,,,,,0,,
103,06:28:46,06:28:46,node/11414255396,4,,,,,0,,
103,06:32:36,06:32:36,node/11414255395,5,,,,,0,,
103,06:40:31,06:40:31,node/7098810332,6,,,,,0,,
103,06:43:29,06:43:29,node/7098810333,7,,,,,0,,
103,06:50:25,06:50:25,node/7098810334,8,,,,,0,,
103,07:02:56,07:02:56,node/7098810335,9,,,,,0,,
103,07:11:00,07:11:00,node/11141681405,10,,,,,1,,
104,06:00:00,06:00:00,node/11403413706,1,,,,,1,,
104,06:09:23,06:09:23,node/7110725248,2,,,,,0,,
104,06:15:22,06:15:22,node/7074330403,3,,,,,0,,
104,06:19:10,06:19:10,node/7037142479,4,,,,,0,,
104,06:23:06,06:23:06,node/7074330401,5,,,,,0,,
104,06:29:52,06:29:52,node/7022397411,6,,,,,0,,
104,06:32:17,06:32:17,node/7037183491,7,,,,,0,,
104,06:52:50,06:52:50,node/7074330392,8,,,,,0,,
104,06:55:40,06:55:40,node/7076294507,9,,,,,0,,
104,06:58:36,06:58:36,node/7074330389,10,,,,,0,,
104,07:02:17,07:02:17,node/7074330387,11,,,,,0,,
104,07:06:00,07:06:00,node/7022397413,12,,,,,1,,
105,06:00:00,06:00:00,node/7022397414,1,,,,,1,,
105,06:03:23,06:03:23,node/7037183532,2,,,,,0,,
105,06:06:39,06:06:39,node/7037183529,3,,,,,0,,
105,06:09:24,06:09:24,node/7074330391,4,,,,,0,,
105,06:29:06,06:29:06,node/7037183490,5,,,,,0,,
105,06:36:26,06:36:26,node/7074330400,6,,,,,0,,
105,06:41:56,06:41:56,node/7037142483,7,,,,,0,,
105,06:44:03,06:44:03,node/7080251773,8,,,,,0,,
105,06:47:21,06:47:21,node/7070861713,9,,,,,0,,
105,07:00:26,07:00:26,node/11403413704,10,,,,,0,,
105,07:06:00,07:06:00,node/11403413707,11,,,,,1,,
106,06:00:00,06:00:00,node/7084255334,1,,,,,1,,
106,06:09:00,06:09:00,node/7041071643,2,,,,,0,,
106,06:17:22,06:17:22,node/7062689844,3,,,,,0,,
106,06:21:16,06:21:16,node/11034015159,4,,,,,0,,
106,06:25:14,06:25:14,node/7041071406,5,,,,,0,,
106,06:28:49,06:28:49,node/847244423,6,,,,,0,,
106,06:39:14,06:39:14,node/7070861710,7,,,,,0,,
106,06:46:30,06:46:30,node/7070861705,8,,,,,0,,
106,06:49:07,06:49:07,node/7070861703,9,,,,,0,,
106,06:52:46,06:52:46,node/11171800356,10,,,,,0,,
106,07:00:20,07:00:20,node/6967281153,11,,,,,0,,
106,07:03:00,07:03:00,node/11412861795,12,,,,,1,,
107,06:00:00,06:00:00,node/11414368236,1,,,,,1,,
107,06:03:37,06:03:37,node/7070861697,2,,,,,0,,
107,06:06:41,06:06:41,node/7070861701,3,,,,,0,,
107,06:12:04,06:12:04,node/7070861702,4,,,,,0,,
107,06:15:30,06:15:30,node/7070861706,5,,,,,0,,
107,06:26:26,06:26:26,node/7041071364,6,,,,,0,,
107,06:28:37,06:28:37,node/5330678521,7,,,,,0,,
107,06:30:22,06:30:22,node/7105398617,8,,,,,0,,
107,06:36:17,06:36:17,node/6967225474,9,,,,,0,,
107,06:38:58,06:38:58,node/6967281241,10,,,,,0,,
107,06:40:04,06:40:04,node/6967281242,11,,,,,0,,
107,06:42:12,06:42:12,node/11380086432,12,,,,,0,,
107,06:43:42,06:43:42,node/7041071639,13,,,,,0,,
107,06:48:26,06:48:26,node/7074275407,14,,,,,0,,
107,06:50:53,06:50:53,node/7041071642,15,,,,,0,,
107,06:52:55,06:52:55,node/7041071645,16,,,,,0,,
107,06:54:02,06:54:02,node/7074233342,17,,,,,0,,
107,07:02:00,07:02:00,node/11414368237,18,,,,,1,,
108,06:00:00,06:00:00,node/11401004971,1,,,,,1,,
108,06:03:38,06:03:38,node/11401004969,2,,,,,0,,
108,06:06:21,06:06:21,node/7041071646,3,,,,,0,,
108,06:09:06,06:09:06,node/7041071643,4,,,,,0,,
108,06:16:43,06:16:43,node/11400973368,5,,,,,0,,
108,06:18:26,06:18:26,node/7041071637,6,,,,,0,,
108,06:21:36,06:21:36,node/11400973367,7,,,,,0,,
108,06:33:09,06:33:09,node/7037142431,8,,,,,0,,
108,06:37:00,06:37:00,node/7037142434,9,,,,,0,,
108,06:45:27,06:45:27,node/7037142439,10,,,,,0,,
108,06:49:00,06:49:00,node/11400973366,11,,,,,1,,
109,06:00:00,06:00:00,node/11034647605,1,,,,,1,,
109,06:12:36,06:12:36,node/7037142430,2,,,,,0,,
109,06:16:58,06:16:58,node/7041071483,3,,,,,0,,
109,06:22:13,06:22:13,node/11401004974,4,,,,,0,,
109,06:26:11,06:26:11,node/11401004975,5,,,,,0,,
109,06:31:58,06:31:58,node/11399912955,6,,,,,0,,
109,06:34:58,06:34:58,node/7074233342,7,,,,,0,,
109,06:37:02,06:37:02,node/7074233343,8,,,,,0,,
109,06:40:00,06:40:00,node/11401004973,9,,,,,1,,
110,06:00:00,06:00:00,node/11035502833,1,,,,,1,,
110,06:02:20,06:02:20,node/7084932740,2,,,,,0,,
110,06:09:44,06:09:44,node/7041071395,3,,,,,0,,
110,06:14:39,06:14:39,node/7041071399,4,,,,,0,,
110,06:18:05,06:18:05,node/7112280394,5,,,,,0,,
110,06:20:49,06:20:49,node/7075129253,6,,,,,0,,
110,06:24:17,06:24:17,node/7041071444,7,,,,,0,,
110,06:28:21,06:28:21,node/7041071437,8,,,,,0,,
110,06:31:26,06:31:26,node/11035607131,9,,,,,0,,
110,06:33:51,06:33:51,node/7041071429,10,,,,,0,,
110,06:36:16,06:36:16,node/7080440208,11,,,,,0,,
110,06:36:59,06:36:59,node/7041071420,12,,,,,0,,
110,06:40:34,06:40:34,node/7041071377,13,,,,,0,,
110,06:46:20,06:46:20,node/11035607130,14,,,,,0,,
110,06:49:48,06:49:48,node/7080440206,15,,,,,0,,
110,06:53:14,06:53:14,node/7041071459,16,,,,,0,,
110,06:57:58,06:57:58,node/7067990019,17,,,,,0,,
110,07:02:20,07:02:20,node/7080440205,18,,,,,0,,
110,07:05:56,07:05:56,node/7080440204,19,,,,,0,,
110,07:09:00,07:09:00,node/7080440203,20,,,,,1,,
111,06:00:00,06:00:00,node/7080440200,1,,,,,1,,
111,06:05:38,06:05:38,node/7080440198,2,,,,,0,,
111,06:13:15,06:13:15,node/7080440196,3,,,,,0,,
111,06:16:25,06:16:25,node/7080440195,4,,,,,0,,
111,06:22:29,06:22:29,node/5736089088,5,,,,,0,,
111,06:26:30,06:26:30,node/7041071419,6,,,,,0,,
111,06:29:36,06:29:36,node/11380367570,7,,,,,0,,
111,06:34:18,06:34:18,node/10672961244,8,,,,,0,,
111,06:39:59,06:39:59,node/7075129255,9,,,,,0,,
111,06:42:07,06:42:07,node/7112215079,10,,,,,0,,
111,06:50:18,06:50:18,node/7078406239,11,,,,,0,,
111,06:56:53,06:56:53,node/7078406238,12,,,,,0,,
111,07:01:00,07:01:00,node/11035502832,13,,,,,1,,
112,06:00:00,06:00:00,node/11381312090,1,,,,,1,,
112,06:06:22,06:06:22,node/11381312092,2,,,,,0,,
112,06:08:34,06:08:34,node/11381312094,3,,,,,0,,
112,06:20:59,06:20:59,node/7037142466,4,,,,,0,,
112,06:23:50,06:23:50,node/7110725250,5,,,,,0,,
112,06:33:50,06:33:50,node/7110725247,6,,,,,0,,
112,06:41:00,06:41:00,node/7056754516,7,,,,,1,,
113,06:00:00,06:00:00,node/11401435293,1,,,,,1,,
113,06:06:31,06:06:31,node/7110725245,2,,,,,0,,
113,06:13:58,06:13:58,node/7110725243,3,,,,,0,,
113,06:18:52,06:18:52,node/7110725242,4,,,,,0,,
113,06:30:19,06:30:19,node/11381312095,5,,,,,0,,
113,06:38:00,06:38:00,node/11381312091,6,,,,,1,,
114,06:00:00,06:00:00,node/11415257682,1,,,,,1,,
114,06:09:15,06:09:15,node/11401435292,2,,,,,0,,
114,06:11:58,06:11:58,node/11401435290,3,,,,,0,,
114,06:15:11,06:15:11,node/7110725240,4,,,,,0,,
114,06:19:49,06:19:49,node/7103202619,5,,,,,0,,
114,06:24:13,06:24:13,node/7041071295,6,,,,,0,,
114,06:25:16,06:25:16,node/7041071296,7,,,,,0,,
114,06:28:16,06:28:16,node/7112648163,8,,,,,0,,
114,06:38:00,06:38:00,node/11415257684,9,,,,,1,,
115,06:00:00,06:00:00,node/11415257685,1,,,,,1,,
115,06:01:37,06:01:37,node/7041052897,2,,,,,0,,
115,06:07:02,06:07:02,node/7110725254,3,,,,,0,,
115,06:08:56,06:08:56,node/7112648167,4,,,,,0,,
115,06:16:58,06:16:58,node/7110725252,5,,,,,0,,
115,06:19:39,06:19:39,node/11401435284,6,,,,,0,,
115,06:20:34,06:20:34,node/11401435283,7,,,,,0,,
115,06:22:52,06:22:52,node/7110725251,8,,,,,0,,
115,06:24:17,06:24:17,node/7041052963,9,,,,,0,,
115,06:28:00,06:28:00,node/11415257683,10,,,,,1,,
116,06:00:00,06:00:00,node/7112755342,1,,,,,1,,
116,06:07:29,06:07:29,node/7084873016,2,,,,,0,,
116,06:13:28,06:13:28,node/7041071434,3,,,,,0,,
116,06:23:37,06:23:37,node/7041071393,4,,,,,0,,
116,06:25:23,06:25:23,node/11035532608,5,,,,,0,,
116,06:36:17,06:36:17,node/7041052938,6,,,,,0,,
116,06:40:31,06:40:31,node/7041052939,7,,,,,0,,
116,06:47:00,06:47:00,node/7041052944,8,,,,,1,,
117,06:00:00,06:00:00,node/7041052945,1,,,,,1,,
117,06:04:30,06:04:30,node/7041052940,2,,,,,0,,
117,06:08:52,06:08:52,node/7041052957,3,,,,,0,,
117,06:13:33,06:13:33,node/7041052958,4,,,,,0,,
117,06:16:39,06:16:39,node/7041071392,5,,,,,0,,
117,06:21:37,06:21:37,node/7041071433,6,,,,,0,,
117,06:24:26,06:24:26,node/7041071435,7,,,,,0,,
117,06:26:31,06:26:31,node/7041071390,8,,,,,0,,
117,06:28:58,06:28:58,node/7041071388,9,,,,,0,,
117,06:32:00,06:32:00,node/7074324043,10,,,,,0,,
117,06:34:00,06:34:00,node/11033818200,11,,,,,1,,
118,06:00:00,06:00:00,node/11415257685,1,,,,,1,,
118,06:15:36,06:15:36,node/7112648167,2,,,,,0,,
118,06:17:00,06:17:00,node/7112648166,3,,,,,0,,
118,06:20:19,06:20:19,node/7041071291,4,,,,,0,,
118,06:24:18,06:24:18,node/11036769861,5,,,,,0,,
118,06:27:54,06:27:54,node/7041071286,6,,,,,0,,
118,06:30:33,06:30:33,node/7041052980,7,,,,,0,,
118,06:34:17,06:34:17,node/7041052978,8,,,,,0,,
118,06:36:10,06:36:10,node/7041052975,9,,,,,0,,
118,06:39:29,06:39:29,node/7041052969,10,,,,,0,,
118,06:45:18,06:45:18,node/7067942463,11,,,,,0,,
118,06:48:10,06:48:10,node/7041071353,12,,,,,0,,
118,06:51:16,06:51:16,node/7067942465,13,,,,,0,,
118,06:53:49,06:53:49,node/7067942466,14,,,,,0,,
118,06:56:00,06:56:00,node/11416742889,15,,,,,1,,
119,06:00:00,06:00:00,node/11416742888,1,,,,,1,,
119,06:04:16,06:04:16,node/7041071355,2,,,,,0,,
119,06:09:15,06:09:15,node/7067942462,3,,,,,0,,
119,06:14:15,06:14:15,node/7041052970,4,,,,,0,,
119,06:15:48,06:15:48,node/7074819178,5,,,,,0,,
119,06:19:36,06:19:36,node/7041052979,6,,,,,0,,
119,06:21:54,06:21:54,node/7041052982,7,,,,,0,,
119,06:23:52,06:23:52,node/11034511605,8,,,,,0,,
119,06:31:08,06:31:08,node/11033818192,9,,,,,0,,
119,06:32:59,06:32:59,node/7041071295,10,,,,,0,,
119,06:37:14,06:37:14,node/7112648163,11,,,,,0,,
119,06:42:13,06:42:13,node/7110725239,12,,,,,0,,
119,06:45:32,06:45:32,node/7041052898,13,,,,,0,,
119,06:49:00,06:49:00,node/11415257684,14,,,,,1,,
120,06:00:00,06:00:00,node/4832025024,1,,,,,1,,
120,06:05:20,06:05:20,node/7081034799,2,,,,,0,,
120,06:08:27,06:08:27,node/7041071721,3,,,,,0,,
120,06:13:58,06:13:58,node/7062689856,4,,,,,0,,
120,06:15:57,06:15:57,node/7062689858,5,,,,,0,,
120,06:18:20,06:18:20,node/7037142421,6,,,,,0,,
120,06:23:00,06:23:00,node/7037142410,7,,,,,1,,
121,06:00:00,06:00:00,node/7062689859,1,,,,,1,,
121,06:04:40,06:04:40,node/7081034797,2,,,,,0,,
121,06:07:01,06:07:01,node/7062689857,3,,,,,0,,
121,06:11:03,06:11:03,node/7062689855,4,,,,,0,,
121,06:13:44,06:13:44,node/7062689854,5,,,,,0,,
121,06:18:00,06:18:00,node/7062689851,6,,,,,1,,
122,06:00:00,06:00:00,node/11416775507,1,,,,,1,,
122,06:01:05,06:01:05,node/7037142460,2,,,,,0,,
122,06:02:00,06:02:00,node/7112648172,3,,,,,0,,
122,06:03:16,06:03:16,node/11416775508,4,,,,,0,,
122,06:04:00,06:04:00,node/11416775510,5,,,,,1,,
123,06:00:00,06:00:00,node/11416775511,1,,,,,1,,
123,06:01:40,06:01:40,node/11416775509,2,,,,,0,,
123,06:02:36,06:02:36,node/7037142459,3,,,,,0,,
123,06:06:32,06:06:32,node/7037142461,4,,,,,0,,
123,06:09:00,06:09:00,node/11036769860,5,,,,,1,,
124,06:00:00,06:00:00,node/11401435286,1,,,,,1,,
124,06:02:48,06:02:48,node/7049122265,2,,,,,0,,
124,06:13:20,06:13:20,node/11036079238,3,,,,,0,,
124,06:19:44,06:19:44,node/7110725252,4,,,,,0,,
124,06:22:07,06:22:07,node/11401435285,5,,,,,0,,
124,06:23:52,06:23:52,node/11401435284,6,,,,,0,,
124,06:28:02,06:28:02,node/7110725251,7,,,,,0,,
124,06:36:06,06:36:06,node/7037142466,8,,,,,0,,
124,06:45:36,06:45:36,node/7110725247,9,,,,,0,,
